HYBAS_ID,Sta_TDq0,Sta_TDq1,Sta_TDq2,Obs_TDq0,Obs_TDq1,Obs_TDq2,Sta_FDq0,Sta_FDq1,Sta_FDq2,Obs_FDq0,Obs_FDq1,Obs_FDq2
7040006400,31.31651708,14.86304593,11.04743557,39,15.30634969,11.19559815,3.128115248,2.016299393,1.863886375,6.220227991,3.095286219,2.617041865
7040007380,44.3119071,32.64726437,26.27925967,48,33.98822302,27.31742411,5.703032669,3.640650017,2.942689137,8.333502874,5.962614736,4.928311255
7040007390,47.92434003,27.27399043,21.99143773,44,26.82206897,21.76243822,5.219849752,2.483966773,2.20796587,7.17241101,4.461321872,3.842645839
7040007830,40.09277953,25.51014979,17.33006888,41,25.83107759,17.47868073,3.704751983,2.724361293,2.435535314,6.452342294,4.549527296,3.598908303
7040007840,30.20389877,21.33678184,17.2943414,33,22.07522577,17.82979575,3.450691924,2.487805723,2.290458227,5.87584803,4.054521455,3.538374167
7040008720,81.65641162,38.4153124,23.40755782,103,40.49910724,23.92661288,9.91805796,5.148638369,3.842500694,16.3082889,7.575451855,5.233250239
7040013170,29.77215712,19.68689838,15.81165617,28,19.19160351,15.5148289,4.141008493,3.249275798,2.931596452,5.770735996,4.343348044,3.78690635
7040013180,49.88717648,21.66183624,15.26781566,75,22.44722857,15.46320525,8.136259919,4.141135821,3.458110991,13.14813483,5.285556515,4.196653842
7040013550,108.5888063,53.51896066,33.3754565,138,56.45761938,34.18650433,11.51020073,6.633578487,5.28339183,20.28466104,10.00702631,7.18640113
7040013560,84.69585147,33.34508777,20.13105459,89,33.74784082,20.21495719,11.1249165,5.853122138,4.631956228,15.50827017,7.478910979,5.500656044
7040014040,111.8202208,53.63524575,33.81214272,97,51.29045921,33.20567046,11.90805672,7.733325544,6.029358563,16.29828462,10.07389431,7.474353908
7040014050,75.33614648,49.46585448,31.49863943,64,43.21843782,29.32180851,9.460724756,6.665503508,5.286288336,11.84225991,8.653802694,6.657299804
7040014200,109.4023381,64.09241836,46.38942299,120,66.05619496,47.31984282,11.82175905,7.71346561,6.335537148,18.62305026,11.4800276,8.987506162
7040014210,68.64339572,49.96800254,36.08729917,57,42.53794586,32.43859649,9.035515308,6.827975402,5.646091337,10.98400048,8.626612275,7.088335669
7040014250,84.84845579,34.44611709,22.24165851,112,35.87890837,22.56143834,10.3317507,4.939376589,3.857492029,17.20741614,7.035096631,5.141696487
7040014930,79.07411132,31.28492572,19.87799387,84,31.77096979,19.99068143,9.400739812,4.111144451,3.09614344,13.71830719,6.008248736,4.322230939
7040014940,87.51823803,37.26688569,22.50343331,106,38.66026478,22.80414374,9.934787142,5.010811693,3.975053015,16.41746513,7.306461383,5.234775396
7040016260,86.42552478,43.52509474,30.54711936,111,45.64181424,31.28829337,9.8344839,5.714559346,4.432447133,16.61483858,8.302720165,6.280646477
7040016270,37.91715654,16.01356329,10.30131251,49,16.66855798,10.4475292,6.772524058,3.546322505,2.993035055,10.07581125,4.340139366,3.382892496
7040019010,9.040422565,7.572480209,6.592045759,9,7.524446285,6.545454545,1.842401736,1.737371847,1.6689941,2.320236077,2.139308502,2.014987895
7040019200,52.24397969,22.15583269,9.168775157,23,13.45092318,8.095808383,9.243816032,3.705540287,2.600687261,5.97465089,3.849254081,2.880600673
7040020100,140.5472651,50.09492877,22.2827289,53,31.13488185,19.63298969,13.10694374,4.507235855,2.962489497,10.02733473,5.954112125,4.212216234
7040021740,61.21231839,41.32566553,30.38135438,46,33.60155902,26.69843528,10.32749304,6.764065131,5.63200697,10.0857834,7.661617828,6.496723325
7040024300,9.397664374,7.2047492,5.929600086,9,6.898681973,5.722772277,1.728970463,1.704694941,1.67873007,2.909329271,2.489475865,2.252072716
7040024580,65.56807791,41.86989555,30.49343107,66,41.97361717,30.5487784,9.134340243,6.878141019,5.926238106,12.39332106,8.859911828,7.202160473
7040024600,19.64206323,11.6930855,8.57818681,17,10.85154996,8.238312429,2.257276859,1.959694257,1.847053717,3.269501234,2.550127647,2.236594807
7040024830,15.41016978,9.004961988,5.220528693,15,8.748803674,5.157593123,2.495988666,2.099884586,1.88413037,3.245171444,2.488668085,2.043542497
7040033480,80.7323875,31.05911529,20.02186613,75,30.65854406,19.93574115,9.27418945,3.649138729,2.961207383,12.51043066,5.633173152,4.217914831
7040034520,90.45485019,50.14889389,35.58337675,93,50.67332734,35.81072991,10.11514614,5.331281241,3.808250535,15.12293833,8.646486752,6.353679597
7040034530,119.9824351,71.57675518,53.25882825,141,75.40231993,55.22056216,12.52145919,7.915450183,6.359613753,21.00134727,12.5208463,9.809772529
7040038340,106.5251761,43.29199428,25.59482381,149,45.72188898,26.06347501,11.68709134,4.139076629,2.992336135,21.80147767,7.362195145,4.800794872
7040039620,118.1482485,65.2196137,39.82910537,139,68.73663124,40.93299144,12.92967092,6.389861128,4.43646924,21.24598088,10.96778951,7.202704792
7040039630,93.17297755,37.82897735,22.44559517,93,37.81746031,22.44322364,11.29205638,4.612108049,3.328198423,15.62782698,6.954860304,4.739863652
7040039870,108.659896,54.87901301,34.56958545,125,56.58525471,35.06529296,11.89122948,5.934399449,4.300052723,19.48136689,9.595872844,6.604733086
7040039880,78.51991119,27.37143836,17.1438993,140,28.91404005,17.39568304,8.444267121,2.908533705,2.299116558,20.13933113,4.968942097,3.494244734
7040041050,119.9892724,66.68158658,45.23116018,141,69.64915063,46.36791325,11.82808225,6.60575867,4.941408092,20.87614602,11.2849093,8.128565683
7040041060,57.85214392,20.01152031,13.17538658,86,20.77103429,13.30711835,7.042271003,2.662886662,2.245409497,14.24183273,4.034916517,3.065804315
7040041400,110.2260649,52.48646995,33.23330365,132,54.84305984,33.89068283,11.3653702,5.570352712,4.068531394,19.74026392,9.255859038,6.358321733
7040041410,99.53905243,31.9133914,17.3776324,140,33.37879645,17.55344508,10.24805863,3.219597894,2.495808944,20.17542593,5.61360221,3.6565981
7040042040,108.8307528,36.18790252,19.51519475,139,37.57043213,19.69058769,11.653488,3.80234632,2.752571195,20.84306514,6.399774361,4.045104459
7040043090,95.73890833,34.87760721,20.48392705,101,35.32517838,20.56499162,10.5593424,3.397854047,2.53324681,16.29160543,5.89480884,3.954664157
7040043100,61.00997718,49.69572245,34.02101814,30,25.62904243,21.44660194,6.063663777,2.843704172,2.297109676,5.631274397,4.44636551,3.836806791
7040043160,115.6938214,47.03546152,25.56761042,119,47.40242418,25.63318641,12.10762226,4.275164414,3.024731447,18.72278083,7.633332384,4.802982109
7040043170,76.59103241,32.18195098,21.21312788,144,34.08092972,21.62562063,7.394433779,2.661478582,2.160138502,20.09828105,5.270795995,3.772792622
7040045890,107.4804149,53.12451097,34.73829284,115,53.935784,34.99133925,10.82229802,5.963880188,4.532398469,17.78892187,9.375064487,6.724435
7040045900,66.65867546,31.84325204,20.84719565,75,32.75638352,21.11748433,7.631841824,3.119710845,2.469101192,12.40277717,5.46212155,3.950129025
7040046590,120.1319413,57.00424606,35.19244525,141,58.95119175,35.69743136,12.27947865,5.27117151,3.811662952,20.98215784,9.367837118,6.293372735
7040046600,84.08961646,37.53283418,21.73240115,72,35.6024605,21.34766907,10.44243331,3.87589278,2.828268603,12.59541843,6.159012956,4.20242793
7040046750,89.22943266,29.01596484,15.22377935,83,28.57986283,15.1716797,9.341867351,3.286253587,2.47252885,13.62932871,5.171004869,3.400872159
7040047060,58.32104278,18.92625966,11.97104419,41,17.41004984,11.7173913,8.720535352,2.429890924,2.020941429,8.06765818,3.488031108,2.723462433
7040047070,67.17815925,33.02375507,19.00578906,75,34.31297783,19.31958385,7.828818432,3.792224035,2.843917128,12.59461084,6.09628841,4.068208426
7040047850,52.65704427,24.54967328,16.44155688,80,25.91171176,16.80232648,5.330691777,2.457824148,2.113451947,12.76662452,4.358922024,3.266994899
7040047860,18.44738252,12.09582682,9.32348725,19,12.19813171,9.382674704,2.324660301,2.049212132,1.941398758,3.572511579,2.76028994,2.429262005
7040047970,58.50048992,25.04395238,16.43022575,92,26.48001761,16.76217449,6.852292383,2.79165474,2.341506348,14.28865211,4.676396321,3.469073047
7040047980,35.02977213,19.04192066,13.94569449,54,20.13487434,14.3478917,3.443448181,2.132403636,1.940427525,8.449416088,3.62032278,2.951090217
7040048300,52.73519777,25.62841646,18.00686558,87,27.06228413,18.43551292,5.398461499,2.591680758,2.248535476,13.23072192,4.576745193,3.550913237
7040048310,70.26838567,19.13954566,12.40653289,25,15.2258809,11.51226158,9.733289107,2.568552384,2.080121464,5.472082383,3.296658269,2.729513309
7040048410,46.12942081,31.60409377,25.44749736,83,34.13161803,26.98397775,4.265350271,2.896633488,2.559922384,12.2531262,5.462077231,4.582920543
7040048420,69.34183471,37.03275228,26.67763341,104,39.29750609,27.53482622,6.382852254,2.865552581,2.418012361,15.30063593,5.924868441,4.54149747
7040049270,103.5859,44.3574372,28.34600335,157,46.69481609,28.87399365,8.596612142,3.210623587,2.586641942,21.04922299,6.854129564,4.797147169
7040049280,30.97714284,19.77579308,12.53155523,20,14.41333642,10.67111111,2.76912689,2.180089769,1.980132182,3.795884759,3.054529098,2.60546383
7040049990,80.98329849,30.58934385,18.64677707,44,26.0076912,17.62848752,6.403187642,2.77554008,2.374313476,7.131755963,4.536717782,3.555488823
7040050000,58.09668533,29.36264887,20.45040915,52,28.34472366,20.11523983,3.324733752,2.3693065,2.142896611,7.123491142,4.512680452,3.625107428
7040050640,43.7170617,30.96247089,22.38820543,41,29.23722729,21.51219512,3.484774535,2.476329353,2.155745873,6.157813932,4.652658002,3.771187303
7040050650,36.80412716,32.44932486,25.98685687,24,20.78306744,18,2.972632643,2.451271578,2.151967819,4.270313813,3.72756958,3.348125538
7040050920,61.12989277,35.91574851,25.17133774,50,32.35742067,23.81124498,4.500765928,2.396679431,2.064454462,7.37269018,4.935530566,3.952112038
7040050930,49.49824132,25.80331205,17.89093747,51,26.08234581,17.99671684,3.446324747,2.183512399,2.001380453,7.164854576,4.18791693,3.332632894
7040054660,51.28773656,34.02001507,25.67370598,58,35.6944811,26.66620995,3.603714368,2.396248267,2.092245567,8.047235492,5.209823274,4.205604269
7040054670,43.54869938,24.16173664,17.94416059,42,23.86930338,17.81688205,3.855698659,2.414665201,2.13148852,6.589292275,4.12948512,3.408194077
7040059990,47.42435072,32.60934245,24.79593522,53,34.17635977,25.78425267,8.53408928,6.413305196,5.51842048,10.86880486,7.780706205,6.484582486
7040064730,27.55883994,15.31698087,11.58170237,30,15.65132007,11.73480002,4.554711005,2.510183159,2.16640767,6.213746564,3.46497075,2.879359399
7040065760,68.38328673,47.07775034,37.06393415,80,50.11709623,39.13782624,7.838976284,4.601509589,3.432322328,12.59079128,8.118882791,6.429573554
7040070790,22.35412509,16.60689906,13.80129842,17,14.00830707,12.0420712,2.707961396,2.127995216,1.960332888,3.423019287,2.976344275,2.717082558
7040072800,21.67272481,16.44202928,13.82765914,28,17.82812504,15.01259685,2.428763442,2.047946307,1.902904403,4.47272647,3.346234173,3.005121179
7040073620,102.4892762,56.25220506,37.85055601,106,56.75004656,38.03860668,10.78428956,6.96818987,5.619282968,16.55214332,10.16660978,7.706670785
7040073630,102.0395975,61.8959149,44.33757585,99,61.24324966,44.03461538,11.53251902,7.905103047,6.209483165,16.19930811,11.01303163,8.537519212
7040073660,21.93941099,18.73430514,16.54228339,22,18.80418057,16.61980831,2.985315702,2.586940282,2.332961568,4.331333053,3.794848319,3.442548335
7040073690,71.76321234,27.01921587,17.45542582,61,26.20763024,17.29003922,9.049228316,3.900547953,3.095343914,10.88488948,5.428182418,4.094161673
7040073710,41.27746108,19.92710278,14.89298361,43,20.08305047,14.95254158,6.552253144,2.863265107,2.426358499,8.562228985,4.120135512,3.366423988
7040073720,83.27551819,32.72395219,18.00544312,87,33.01036379,18.05390456,10.9390486,6.006984159,4.78885213,15.07510219,7.408011411,5.355122775
7040073780,63.56159091,41.41739648,26.94817497,57,37.49731858,25.53324288,9.070733205,5.596958889,4.319084386,10.90936007,7.474904419,5.721553334
7040073830,84.48837543,38.21535944,21.73057922,60,32.92461479,20.66946941,9.354081081,5.713788531,4.564283715,10.93220949,7.066694256,5.404050593
7040073870,36.97805388,25.58139064,17.47702127,32,22.14950842,16.07961165,6.94776902,4.402938966,3.294446325,7.602016162,5.26821054,4.096329609
7040192420,77.16813687,27.19644316,18.31984129,50,24.96470556,17.83170235,9.878043909,5.585676498,4.626021036,10.28546131,6.280140048,5.086986964
7040192560,103.071833,52.20695956,33.28697633,127,54.67300913,34.01807246,11.52012122,6.1784469,4.644789493,19.25999995,9.60660554,6.745031874
7040194860,44.85269158,33.25808071,22.96177381,38,28.01316433,20.60808081,7.879132979,5.271379127,4.176399076,8.338021679,6.280269184,5.049493214
7040194980,15.30646879,8.177052257,5.864715843,16,8.267600123,5.898245614,2.890446041,2.049967329,1.915594675,3.746747643,2.457249269,2.14799224
7040282720,100.6210908,60.97641544,38.86171858,53,39.79738526,30.90128755,9.955356771,6.487686102,4.931330122,10.43221436,7.84392187,6.297178984
7040282770,62.51531548,41.68909714,28.21220849,45,32.37234413,24.45768566,10.30776726,6.078680738,4.33654524,9.846879662,6.972025013,5.474161956
7040374800,58.65350114,27.96621189,17.63982249,66,29.03588133,17.93967727,9.566621895,6.754365543,5.645573052,12.7024509,7.683489388,6.000346245
7040374950,114.1596981,44.74742696,26.39022399,137,46.6390091,26.7585425,12.30415742,4.576922712,3.099405192,20.78520018,7.730087953,4.975349396
7040379310,102.1663246,57.13985908,41.77502751,103,57.28987375,41.84441301,10.98285455,6.668653408,5.355342591,16.36132361,10.06550179,7.935295126
7040379430,103.8516869,59.1548299,43.78378459,136,62.47221603,45.28125429,10.62762859,6.429163916,5.110236514,19.64914768,10.38853042,8.072755854
7040388580,111.5428194,57.26177784,42.633829,75,50.34316716,39.83739837,10.63032298,6.320136385,4.988659855,12.62926654,8.859562849,7.243731748
7040388740,114.7998395,67.28222319,47.45104975,128,69.99190613,48.6821631,11.84589253,7.408530861,5.862313059,19.08355547,11.57657657,8.765142735
7040392520,120.3644409,60.71389284,38.22113132,130,61.79847475,38.54231645,13.04406102,6.249220018,4.366782312,20.08950078,10.18582213,6.921085804
7040392650,114.4027812,57.25342614,36.46356598,144,60.35088882,37.37808937,12.32384162,5.527297939,3.872035343,21.45520421,9.689940504,6.527490923
7040394680,95.23723986,43.46195852,26.49099613,113,45.17461637,26.90805734,10.70153844,5.442622978,4.180908614,17.37583264,8.193077713,5.753857857
7040394690,78.28807455,30.2549617,20.66200873,82,30.49358585,20.72223011,9.422088375,4.071466105,3.29461868,13.55855208,5.89530846,4.53060957
7040395190,101.8740901,63.47718209,47.80808529,113,65.43457444,48.86800748,10.96746526,7.278882715,5.724021599,17.44116902,11.15669828,8.799957025
7040395340,121.4129405,51.01883241,29.93076556,94,47.30115051,29.20437187,11.69666409,5.371438172,3.989877655,14.97013814,8.297344426,5.85427266
7040402320,71.41953836,31.73826308,19.92940489,92,32.98596812,20.21942426,8.607614453,3.069358412,2.400012331,14.87456231,5.44944411,3.819472273
7040402430,81.74210881,28.95731081,19.78895249,152,30.49358883,20.08137453,9.177549456,2.934736312,2.358490975,21.61329488,5.130307797,3.795324099
7040426310,60.89353637,22.33397593,12.93573901,42,20.02402561,12.55923179,7.859790334,2.752291907,2.165985271,8.05926488,3.963076642,2.920515928
7040426320,61.52590732,25.70436681,14.83778361,72,26.45004131,14.9789497,7.036032355,2.689354937,2.170839938,11.76586817,4.557004263,3.151900958
7040569640,140.5833907,64.34254388,40.54325121,200,68.18293697,41.50998413,13.44276923,6.301588381,4.460685229,27.31989581,10.86883521,7.321849249
7040569650,102.327901,49.95817289,34.25757301,155,53.0422402,35.21972769,11.71457682,4.924530122,3.492885514,22.47083927,8.598427008,6.052396496
7040585110,93.74225698,57.45160798,41.71053461,93,57.28130389,41.62535424,10.46187585,6.948386407,5.537381873,15.01268481,10.03841245,7.839821329
7040585120,116.915751,58.47451543,39.00823785,106,56.55424681,38.42027137,11.92947929,6.748013813,5.324811437,16.54073265,9.870481325,7.473346291
7040607990,87.88201532,57.29160421,29.34053847,54,38.05796857,24.59281437,9.337413967,7.059990698,5.611103844,10.60860014,7.933395378,6.081390876
7040608130,73.3855776,48.81401094,34.208819,67,45.34466735,32.67844523,9.851040407,6.441669596,5.029660366,12.2164517,8.612289239,6.77149472
7040612640,116.7244981,39.89054383,23.23095476,180,42.16775471,23.57377072,11.78701543,3.923026796,2.779929713,24.89493337,6.924722116,4.453755213
7040612840,105.9366007,45.92628941,28.34533092,95,44.35639205,27.99591002,12.21401523,5.199741107,3.65754549,16.08799919,7.969432364,5.50512187
7040632220,39.67440262,19.76807957,14.17959028,37,19.31572659,14.02368627,5.791400289,3.144254527,2.533161237,7.535388386,4.278506454,3.387649383
7040686450,108.2728635,27.9634451,14.45597377,214,29.43621932,14.56746442,12.10266818,5.648476047,4.367708026,28.33127775,6.936675215,4.830743177
7040686540,94.44648672,54.01767761,37.75571398,112,56.62031733,38.84837223,11.24896194,6.512886585,5.047282836,17.78835052,10.00904022,7.490232116
7040707710,56.82336442,23.35484526,15.43910308,72,24.14575826,15.62338855,7.603559422,3.189244261,2.592830629,12.26016107,4.75621446,3.568868328
7040707810,75.49894381,36.62033855,24.55835041,108,38.63730986,25.15189672,8.359803491,3.629260746,2.883415938,16.20206254,6.399062336,4.663620847
7040741760,80.53532513,38.10922929,24.35536913,123,40.28497305,24.90299462,8.536041572,3.220224713,2.598852197,18.46890358,6.260122443,4.40995781
7040741770,86.67188366,36.94710843,25.41083776,56,32.9916563,24.28166016,9.020030639,4.579013715,3.501449552,10.53591124,6.456210048,4.993866502
8040000810,31.03780558,19.70586348,12.85485397,27,17.43343421,12.08496732,5.278041211,3.350833424,2.572581788,6.115547934,4.136517508,3.214395065
8040000820,55.02055418,36.62338265,28.67821774,56,36.87506229,28.84055459,9.345366196,5.990341974,4.539924041,11.34861149,7.757598504,6.181592108
8040002260,49.92701675,37.51993027,30.71545519,45,34.72796407,28.81776417,9.129212441,6.534627679,4.866984352,10.12998298,7.850116164,6.415475951
8040002270,118.0245787,21.63503847,10.29934133,37,16.42405087,9.839751553,9.649001098,4.39649183,3.288928971,8.338391041,4.755533635,3.560833274
8040007180,15.28629941,8.979240632,6.121214023,10,6.96985129,5.425806452,4.514252198,3.369896553,2.942241834,3.732069713,3.084191547,2.772191827
8040007190,25.40760257,10.53001781,7.612995456,18,9.675374744,7.381075269,6.075133815,3.612346913,3.085274587,5.24976046,3.569879248,3.058260138
8040008390,39.14301662,20.646338,14.45718782,37,20.27624597,14.32487527,6.354679067,4.619198689,3.995242297,7.880276121,5.34799807,4.426624103
8040009560,31.93133041,26.49652546,23.50773354,23,20.0719315,18.23255814,8.482184771,5.622698978,4.492216242,6.671965757,5.504515149,4.867780518
8040141480,31.29582284,24.10150299,19.90101906,25,20.20355567,17.28571429,4.734729868,4.407527382,4.073620198,5.757185482,5.062061406,4.606878887
8040176200,127.8966429,43.67980493,28.49121122,82,39.353559,27.61587045,11.88673631,5.354720793,4.244736534,13.40408467,7.478374583,5.840327652
8040183760,29.76093267,15.67088463,10.45856817,16,11.37759912,8.966101695,4.271312346,3.401680604,2.78983563,4.51670973,3.582420386,3.043739153
8040219290,25.01923969,15.95251712,11.16340533,22,14.48286647,10.58218126,5.418466281,3.456785673,2.7058169,5.742323592,3.972315723,3.175399576
8040252760,40.20422484,21.40071226,13.91964388,30,18.04176421,12.94470046,7.109702655,3.989025329,3.184396413,6.827483444,4.556697055,3.673597365
8040307300,113.7865876,60.0732501,40.52084929,69,47.88585383,36.12286689,13.56431911,8.454826123,6.952343686,13.37784615,9.888236619,8.082468556
