HYBAS_ID,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HMG,HFP
7040374800,0.001,167,10,48857.52,784,1.257964314,11.70499002,14.48458624,988.8380873,27.89914741,818,478,9,5,41991.3,58588.51148,740,0.023010448,14.58428544
7040374950,0.587,1874,18,90111.328,327,5.179796031,10.7403707,17.4658791,1075.573848,18.51702941,1411,283,38,10,986574.3,3221518.361,740,0.389736633,4.609261925
7040402320,0.315,589,10,1225.874,239,2.919376875,11.48480761,14.93533528,955.2976303,21.45261214,826,119,43,15,147405.8,296952.1313,799,0.111594712,17.29257741
7040402430,4.727,447,13,991.426,217,7.877008048,9.976473118,14.72467564,929.6797305,18.85263271,1222,55,8,0,782539.6,2847212.45,850,0.478020335,4.106206769
7040426310,3.327,825,35,7418.79,440,4.626597807,10.49325717,12.59494648,854.0196359,23.01668621,442,193,39,0,450208.6,48759.1338,864,0.072791365,7.651414338
7040426320,1.836,831,0,10.157,762,5.398192351,9.369930338,7.694938387,955.1160652,18.83607473,444,1128,0,1,68517.9,181890.5814,845,0.176406573,13.39408905
7040392650,0.304,136,11,494.329,425,7.336205137,10.39607082,17.34692357,830.5945943,29.39968449,453,178,0,16,184283.1,2799365.848,739,0.37801536,3.481244115
7040392520,126.362,38,13,26109.68,294,3.012076856,10.3737901,13.90550039,827.0027274,31.09213745,663,125,15,11,214028.5,38885.95262,821,0.054148506,6.281446461
7040034530,649.795,73,12,34101.121,581,3.944350999,10.0677207,5.474670143,1196.479167,15.13477187,1239,159,1,2,198962.2,98883.54765,747,0.134804384,12.91660161
7040038340,26.681,36,1,6816.492,701,6.228010619,11.5825662,5.714706718,1135.675297,12.39032304,1855,78,1,0,107440.2,1856001.231,834,0.24590035,14.22706963
7040039620,2.775,25,14,9019.988,82,6.526799116,11.97853569,14.50290525,1144.831723,11.6886494,1641,20,2,44,28999.7,1212407.9,831,0.312219846,26.75078783
7040039630,1.922,25,2,1266.405,453,9.173614179,11.1613497,12.60086026,1205.069202,8.267878803,700,94,1,0,8013.7,30718126.7,841,0.515564034,15.86746023
7040039870,0.048,866,20,70840.109,354,7.341453225,11.45202891,16.18640981,1125.11798,12.85503331,1493,249,50,28,34791.5,3760208.922,700,0.334432974,22.53267182
7040039880,1145.932,306,4,37130.84,517,10.92339876,11.20208054,20.24479059,1149.354589,12.11715011,1093,259,66,23,59618.1,10462540.94,725,0.481074413,14.25382123
7040041050,0.724,301,13,12134.184,497,8.670368263,11.37516908,17.69531571,1027.238686,16.38211077,927,242,39,27,70980.3,816944.715,763,0.359424516,28.66599103
7040041060,301.416,88,5,18576.689,544,12.87801801,11.23668111,21.83071731,1102.301813,11.31722495,317,184,48,27,9487,24675923,752,0.569094581,13.37347821
7040041400,0.37,213,11,23797.799,532,11.06486501,12.30068976,19.27252854,1002.050678,13.84140313,1429,251,78,18,30316.6,3815612.152,763,0.372490864,12.72619138
7040041410,62.971,71,4,5573.277,750,13.19458184,12.54298174,21.77517816,1093.625366,11.87265106,1320,351,95,7,45961.7,3885497.525,765,0.359513356,13.33479344
7040042040,0.002,46,13,2561.415,390,15.21544384,12.58391946,24.07493066,1201.887227,17.26820037,1146,133,68,17,100884.3,1393452.7,792,0.383859731,14.61642898
7040043090,87.178,35,2,8553.983,706,15.76797592,13.11783469,24.33590388,1205.257082,18.01552216,1167,179,82,4,40953.3,1125743.071,806,0.410212867,11.19955868
7040043100,0.153,23,7,5985.168,534,17.37193699,13.14645735,25.94669675,1235.66979,24.32883767,136,78,26,5,5872.2,423711.503,812,0.351913977,16.51982278
7040043160,89.017,8,41,1223.839,273,15.58661972,13.14521143,15.03075019,1238.000036,13.8748963,1669,22,1,12,39730.4,2655689.665,837,0.39178973,12.82565079
7040043170,58.639,16,5,10069.344,680,19.76376247,12.45235968,23.15205136,1288.125113,35.79974294,1527,140,41,2,259084,4358349.702,924,0.3289753,13.2744863
7040045890,405.501,25,6,20651.285,802,17.72852835,12.9600887,12.65639964,1344.885875,22.03562701,1210,206,17,1,50745.6,2764918.004,926,0.328680915,10.30424224
7040045900,27.316,18,1,4762.939,778,18.72552526,12.43035836,20.28640668,1529.079034,21.73041623,195,95,22,0,39528.2,760771.4742,923,0.274200661,11.05583991
7040046590,510.645,26,3,3679.128,952,16.63265713,13.11720892,10.18557547,1450.488271,19.95744989,1184,234,12,0,112530,819194.9641,929,0.284323181,10.09263841
7040046600,94.533,39,1,6678.953,801,18.18683229,13.08201657,14.45228539,1548.041911,18.47191201,195,141,29,3,25588.8,589234.5091,918,0.281306242,11.63928406
7040046750,464.306,17,2,4237.298,1044,18.56682866,12.32800579,16.60751835,1565.460964,17.73707053,200,218,18,1,42962.1,1520404.137,925,0.322415556,21.78220743
7040047060,256.222,120,1,13840.57,632,19.58296245,10.94884891,20.12845094,1592.502578,14.44357783,132,288,68,4,3179500.3,10125232.72,947,0.423324058,8.611550195
7040741770,203.081,73,1,20383.76,680,17.13470679,12.39289818,14.75420892,1441.557213,21.01838069,192,160,34,4,2934853,254708.2198,918,0.309525906,8.185082628
7040741760,0.066,59,17,13063.236,639,16.55260329,13.57186448,18.51129274,1029.984733,32.56573911,1486,149,24,3,239521.6,264753.7901,831,0.271402111,9.631375239
7040686540,65.931,168,9,2422.929,427,14.66160569,12.36912399,15.05366131,1229.090383,19.43170114,710,120,44,15,2469256,722325.001,951,0.361564015,7.521931319
7040686450,0.006,193,27,1638.642,401,12.95080807,14.86457104,20.71443362,687.1848039,50.06686444,4191,114,54,6,414787.8,513088.5061,951,0.274261193,12.45883341
7040612840,1179.152,287,16,42332.949,359,12.69019981,12.00575199,15.5095762,1054.440521,19.58318524,392,203,58,20,1815893.4,1825358.335,951,0.438498932,13.9148483
7040612640,0.514,735,19,3870.505,419,11.8192933,12.2347367,16.98956151,1176.962424,16.88825622,1853,139,80,10,528052.3,1206406.075,951,0.39351092,5.681787871
7040569640,316.029,965,8,4523.38,485,7.60485889,14.24148625,16.61204324,498.8121507,56.44876424,4072,308,92,2,1381472,294052.9725,951,0.25463447,11.38462539
7040569650,1,1102,19,988.635,407,7.777830967,11.76802666,20.0393305,829.7267842,44.24169439,511,283,94,1,446352.2,1123199.753,951,0.489421442,10.1372489
7040047070,595.353,503,6,10778.381,495,19.76865624,10.49141429,22.55322502,1548.785534,17.35953439,135,287,82,5,46688.7,950381.9833,943,0.301627024,7.261517938
7040047840,4.207,1536,11,808.724,541,20.01008347,9.407166443,27.13699993,1415.42,22.72470493,2,340,98,1,45.9,1285.252029,949,0.213068999,9.595002352
7040047850,0.713,1148,9,17372.873,442,18.54424758,12.46030896,20.20483017,1233.935034,18.08047617,234,229,94,3,54155.9,621123.4321,929,0.282498772,7.785686194
7040047860,7583.474,1355,9,10776.654,415,20.23931267,9.665315286,27.234503,1316.829555,21.91573162,24,308,88,3,1815,18405.09802,946,0.27519552,14.25058306
7040047970,5911.844,879,5,12036.066,441,18.4580333,12.73745733,22.37841002,988.6368318,27.50974704,435,332,75,10,46108.1,9878261.009,940,0.400400395,22.33662952
7040047980,1098.688,1191,8,13812.666,351,20.06789471,11.21920995,24.89733318,1207.590133,21.53542223,150,246,69,17,14703.7,33030038.99,928,0.544173891,8.477424779
7040048300,5401.242,93,1,16645.771,947,17.44294896,14.21456852,22.99025441,713.0749464,41.63900866,1441,191,32,29,118642.3,996477.7915,932,0.32531015,9.545481248
7040048310,215.651,301,1,6843.757,672,20.53116328,11.17411278,25.41617656,1145.226572,27.02402177,131,173,48,5,4302.4,78719.47074,928,0.313364161,6.668927086
7040048410,3609.473,434,4,120588.25,659,17.5872886,15.07239337,23.5848515,589.6319565,46.99690233,1380,374,65,8,110769.2,757787.4116,917,0.226702836,8.448874078
7040048420,1755.618,343,2,20403.262,626,21.04733943,12.61743467,25.42870266,732.3874161,42.0376643,735,264,62,24,115495.7,1811529.035,911,0.263395113,5.694667518
7040049270,346.008,308,2,10522.927,685,16.15228951,16.50739076,23.10850252,390.1300678,68.89341043,4115,420,76,2,571791,657212.3052,884,0.113142225,6.84296704
7040049280,857.725,159,2,47999.488,694,22.81695301,12.952884,26.97412661,706.3635826,67.86215096,3556,159,35,10,61535,137955.758,895,0.454813896,8.786173445
7040049990,6.554,1429,20,19027.398,484,19.03028981,14.98222166,21.42936152,683.5143751,75.55560726,4859,319,86,4,153217.8,3220093.968,947,0.352502644,12.26329183
7040050000,3592.968,489,5,91291.406,416,21.31052693,11.062079,23.0373114,1451.101588,75.81362698,5243,331,72,1,42722.2,757566.729,923,0.648822656,9.284873827
7040050640,3.156,1866,21,38598.277,692,21.90993114,11.87982726,23.00357368,1767.083939,86.02913623,4218,659,59,0,39661.7,172289.2804,923,0.437507927,9.404851101
7040050650,1537.416,748,4,23900.611,456,25.23855502,10.09813956,26.34137647,2292.484997,68.16391688,2162,415,57,0,33731.1,396509.9954,923,0.546124198,8.543389695
7040050920,3.087,2152,27,1179.025,715,23.34029711,11.44234112,24.20916504,2183.761003,69.14354593,3781,643,42,0,127387.5,264196.1325,923,0.398894933,7.415832637
7040050930,787.719,1204,3,11921.088,519,24.7820888,10.44764071,25.57748143,1728.346165,61.62653885,3210,513,41,0,382831.5,323344.0908,923,0.239803728,12.77940407
7040054660,2.25,2193,30,10079.964,623,25.44140819,7.933786032,25.4050985,2273.165547,69.09687516,3299,581,51,0,41519.8,457730.7718,944,0.32296646,8.926121158
7040054670,1649.676,751,3,24195.387,398,23.19535145,7.957641019,22.94689947,3121.511127,43.06725654,3654,470,23,0,30236.5,451084.8615,924,0.228415781,2.592627207
7040055630,22.141,1786,18,27424.928,519,24.01250006,9.280924191,26.37835712,635.8672986,111.4685782,899,551,28,0,210.5,0.618403067,941,0.030565055,2.110907981
7040055710,0.175,324,68,371.526,27,17.68263049,10.83423696,15.91204823,142.4909639,83.53786361,1198,17,0,0,279.4,53.44958359,898,0.004847267,2.54423398
7040057510,78.642,307,50,1442.606,50,7.110788166,4.958744341,5.264366709,2316.728784,41.30298163,976,19,0,0,10867.5,232.362644,898,0.000279051,0
7040059430,0.863,347,79,357.982,28,-2.123746299,10.81021068,12.94597446,563.6327403,52.41178033,34,15,0,0,3097.5,0,898,0.00210377,2.95774824
7040059690,386.199,295,43,9578.182,31,-1.434101164,9.140429414,11.98484717,629.209607,44.9894679,63,18,18,0,684.9,0,897,0.00129387,36.62976657
7040059960,0.197,362,58,66.456,13,-6.678072346,6.170811685,6.637364191,419.9839395,36.78122316,279,17,5,0,925.3,0,898,0.037607314,23.12667335
7040059990,93.123,266,52,2320.497,21,3.356785568,8.578400926,3.142113542,1337.81493,13.36686655,784,17,26,0,114322.7,35770.37238,898,0.732872569,16.40994486
7040064730,2.443,363,68,67.567,16,11.33233457,9.034837905,9.014114196,1110.032662,10.90280114,106,14,1,0,4014.7,111266039.9,898,0.522796198,11.22042438
7040065050,360.283,119,41,42931.223,32,27.06594832,4.451724168,27.09568964,1718.724138,60.68643241,248,19,53,2,71.1,4278274.125,908,0.53779099,7.596478133
7040065090,0.023,281,69,2291.009,6,24.22421879,8.259935266,24.79580429,1728.506373,45.5198643,2129,11,3,0,11265.7,1524339.583,898,0.327433586,13.82584467
7040065760,2755.804,102,48,24682.781,10,25.11128403,9.04332047,26.73806903,1332.692967,60.90998959,1739,11,57,0,115092.3,713681.3318,898,0.116799187,26.25596345
7040069860,598.412,21,47,11256.109,13,25.33531352,7.284210848,27.20533592,1087.168762,52.94544544,48,22,55,14,17051.2,502747.5539,907,0.456158292,4.91152078
7040070790,1534.862,88,37,59265.637,23,24.12779504,10.71865892,24.93720209,1405.522771,49.50667894,3005,20,33,37,76320.7,1943066.652,917,0.569402421,4.277239268
7040072800,242.742,63,19,18054.768,104,24.78873847,9.500951118,25.83221778,1641.935034,39.16522462,1331,55,21,47,13805,6246914.446,923,0.096079725,5.746459442
7040073620,258.662,28,18,6061.56,95,8.076399873,15.47377857,10.35130066,319.1336134,21.32841147,2988,34,2,67,136254.8,724445.0226,911,0.044169261,5.96290332
7040073630,61.733,68,16,4087.731,191,8.608487296,16.39285172,6.019066076,272.8873415,25.98283885,2502,51,14,46,82877,42088.01263,930,0.127109227,3.44994946
7040073640,198.729,41,19,2795.772,340,18.08211976,17.52998884,22.07243698,369.7084486,87.21140309,2391,46,4,34,174937.8,190170.0346,930,0.089449857,7.572905738
7040073660,108.779,203,14,4561.354,270,15.67238726,17.68537087,23.13136935,334.2066856,91.0091963,1864,87,36,39,102069.5,32209.85989,927,0.060121996,3.951873725
7040073690,101.88,201,15,5588.667,333,15.45373576,16.38008031,7.61755851,181.0255685,52.1787385,4259,113,41,26,89819,347813.2348,930,0.146716691,3.119008671
7040073710,1.616,208,99,12.978,5,20.32061839,16.11285229,14.56465694,166.8685551,62.40740345,3385,78,74,0,26767.9,2198605.225,898,0.050106314,2.927384002
7040073720,916.524,286,47,19667.574,5,8.872813369,15.7513444,0.999027568,300.2370336,36.03106533,2003,12,71,0,54552.8,388982.8672,902,0.0271574,3.267108659
7040073780,0.021,241,62,3734.927,7,7.18778435,15.3711316,1.286971248,314.9474089,31.29790326,1631,11,41,0,45135,987.4925046,909,0.015221561,2.655209395
7040073830,634.757,223,49,17968.236,8,9.404115353,17.3260197,11.68904136,207.8396719,24.18695331,2953,12,70,0,60897.4,3268.795781,925,0.027352808,2.952824936
7040073870,1.211,337,55,45310.945,5,7.613388823,16.57691283,7.497968512,304.7153783,18.13762652,2261,10,67,0,30048,7596.835912,926,0.037712991,9.030282107
7040074080,1221.996,322,38,30651.889,16,20.4157949,15.78285746,23.16825525,150.7480315,51.30117168,2694,15,74,0,21476,104874.0182,926,0.281852099,11.72356633
7040074540,0.985,267,48,1099.552,0,4.158697005,13.28824934,15.00370013,372.4579616,58.15382924,766,9,83,0,15111.7,8893.871067,926,0.246936689,9.606263837
6040000010,1224.702,419,36,27449.818,15,25.79096402,8.608069224,25.65020676,3060.990966,45.01475915,3813,18,77,0,72363.7,572119.0899,926,0.326979719,3.986612555
6040000740,0.745,249,62,8.99,0,22.0468184,9.812085808,21.82538036,2040.61207,47.39251621,5218,10,49,0,260739,1660376.639,926,0.296510217,3.33009478
6040000750,0.498,445,36,9915.866,6,25.21969182,9.328376159,25.29941,1213.086426,60.26378201,5528,19,68,0,265843.8,760072.0524,920,0.145586553,1.512452862
6040004470,1200.413,555,30,21865.748,24,25.64961036,8.913971357,25.58944901,1563.958663,50.27208853,728,18,71,0,938384.3,68485.13859,916,0.110400628,8.975868794
6040075390,0.428,481,40,5822.72,22,26.39326316,10.27166682,25.95599238,1843.608048,75.06261952,2290,17,62,0,830662.3,40518.17392,916,0.053777001,4.056362134
6040075410,782.336,622,45,19870.16,31,24.45276615,10.03668,24.06423646,2305.416452,57.36484531,2638,27,59,0,92047.1,86814.66698,916,0.279865116,7.577174414
6040084750,0.264,441,42,2537.444,12,25.84839611,9.82456074,25.40868189,1470.889533,73.41137149,4345,21,51,0,139747.4,445954.4071,916,0.154225072,2.080790394
6040084790,1022.048,746,38,21983.781,36,25.93911073,9.672097153,24.98084991,2015.589255,78.02069903,4967,26,50,0,548819.1,11940.0415,916,0.209777532,2.338959777
6040102250,0.025,469,43,2609.403,12,24.69160367,9.561606721,23.81792881,2507.379338,64.01104201,4940,23,41,0,109267.2,54057.72679,916,0.064784841,0.769217748
6040102330,1887.781,659,55,37234.238,36,26.96331554,9.739238748,25.83797919,2667.718405,67.63260506,1884,21,52,0,352421.6,6492.379991,916,0.079656852,2.252887387
6040134450,0.022,498,51,63048.992,59,26.03277912,9.370740895,25.28672861,2762.115929,51.03015013,4016,36,25,0,151606.9,4207.732641,914,0.013664021,1.580362316
6040134460,1.462,324,31,4816.687,121,25.5468548,11.14029333,25.00888861,2797.368807,52.1767134,2686,148,1,0,100975.1,226.1647358,915,0.062630619,4.748081221
6040004480,527.197,435,46,12202.705,75,26.16251559,7.703996922,26.15429766,1987.092204,42.36677429,603,55,3,0,38300.7,4024.188648,916,0.048097332,1.166500858
6040004870,1.152,429,42,3254.576,51,25.58093008,8.763079347,25.32873547,1875.498664,58.23873166,2375,30,2,0,154860.6,2650.521925,916,0.109901633,2.324312213
6040004880,617.659,490,35,13877.003,42,26.67523808,8.247427589,26.50372955,2084.270159,49.59760871,493,34,7,0,30805.5,143711.9333,916,0.014158464,1.168065591
6040005180,0.254,493,32,3085.233,35,26.01069622,8.908975125,25.70944894,1966.4371,58.24662178,1105,43,7,0,64285.5,56.18202292,916,0.056274359,1.925588854
6040005190,1908.822,480,38,49926.195,43,26.48196107,8.5691392,26.25868468,2197.139537,45.85789374,1043,44,41,0,70315.5,65010.27069,916,0.028592253,2.170545386
6040005490,4.451,542,43,15245.19,34,25.64858357,9.156388135,25.4911747,2375.486988,48.91019089,800,39,28,0,66409.3,9844.256751,916,0.027795383,5.005923535
6040005500,734.307,607,32,16949.529,89,25.78754753,8.503999005,25.58313734,2793.979509,51.58154126,768,68,16,0,96410.4,45022.03885,916,0.02613111,3.479830182
6040006470,0.709,506,43,4827.081,230,26.04441545,8.439229178,25.5633884,2408.609748,55.72946062,568,188,3,0,42497.1,4953.42403,914,0.074570752,3.169037791
6040006480,3.192,706,27,37127.367,171,26.98485817,7.507478746,26.13943266,2384.814685,71.81874482,28,143,18,0,742.5,633.9618462,907,0.0656761,1.350530069
6040006540,329.206,723,29,6481.095,88,26.51617807,8.512058809,25.88558881,2355.150291,60.09478884,402,82,62,0,37353.9,211187.1979,907,0.070990436,1.229756705
6040007000,0.062,753,44,1823.534,89,26.28009653,9.202260009,25.92037042,2358.964072,54.06213055,64,86,73,0,5912760.5,3562.775603,907,0.053699992,2.672496401
6040239720,1924.314,679,52,41009.125,42,25.51009457,8.894705025,25.13291637,2087.141827,57.20905142,820,38,65,0,5393040.5,14826.38426,907,0.091302429,1.222769663
6040239820,0.079,765,18,29383.004,106,25.18570366,11.81156552,25.01946179,1927.327907,72.14034742,838,76,71,0,513313.5,5392.79918,909,0.113610723,6.305043575
6040262220,442.453,749,15,10779.826,61,25.37540949,11.62514098,25.22344282,2074.15666,70.6680136,879,54,71,0,494551.3,17545.51872,911,0.034908922,3.811409669
6040262110,10.189,928,34,7627.749,101,26.48080606,8.843013454,26.09285034,2211.749126,51.28020498,958,61,62,0,4696940,6415.757116,916,0.135808534,2.743904545
6040285930,382.012,727,20,8653.994,72,26.73208015,8.069940263,26.3065013,2315.782908,44.02749516,147,92,80,0,2937678.5,362338.1964,912,0.124553748,1.137905509
6040285990,0.433,657,23,21426.729,89,24.30794202,11.30307366,24.97710302,1765.33519,63.81199796,6135,90,75,0,1368849.7,38806.30613,916,0.078234218,2.906055744
6040280410,0.401,670,23,108298.289,100,23.78896597,10.2113234,23.85503602,2316.28953,38.17370508,6119,97,75,1,2216711,28552.32,916,0.022121409,5.214991992
6040280400,12343.927,763,8,20037.74,109,26.19019576,9.504427779,25.73770876,2585.913173,38.44455298,2508,86,85,12,714738.5,67756.04743,916,0.096896815,8.167764807
6040007010,663.812,517,22,18969.172,101,26.22337361,9.134032556,25.69151258,2423.201565,68.5583004,444,51,83,0,108834.7,17380.25973,916,0.164695436,6.734954764
6040007950,11061.337,655,23,32174.52,153,26.35474351,9.9512308,25.73939217,2081.038664,74.88279554,364,82,75,21,772470.5,52973.04108,929,0.225760799,7.117586242
6040344540,1924.202,444,26,56053.145,106,26.35322511,10.78245519,25.61825745,1714.772043,73.19410732,289,35,87,4,699576.1,152781.2523,920,0.179184634,6.195457667
6040344660,8071,346,49,127985.969,68,25.36220095,11.42857807,24.78200833,1840.47447,63.24159033,753,28,29,39,41529.3,182387.7551,936,0.176397566,3.954041448
6040345180,7468.771,224,56,16852.447,88,25.70436441,11.88216014,25.29830643,1795.967686,70.42845196,599,19,57,4,386073,38780.23751,931,0.152869817,2.941439241
6040345000,496.015,287,62,16118.687,72,24.55413221,11.79996571,24.52801104,1514.433398,81.49662697,1528,20,50,8,308344.9,55359.57044,926,0.137339508,5.350977653
6040476790,2728.467,280,53,41723.008,57,26.66035002,12.26795348,26.87052607,1743.284789,82.60545086,474,15,38,22,228748.5,9538.744747,944,0.116630415,7.164383488
6040476800,4541.001,620,58,72592.258,42,26.07322628,11.95037178,26.30357928,1652.297554,84.02198666,400,32,47,1,52758.7,2816.369408,935,0.182526759,5.569554135
6040527670,2.961,768,19,78604.234,137,24.27004742,13.61160182,25.02489476,1635.720968,81.78770197,708,90,89,3,61613.7,21083.70084,904,0.179344383,6.683223876
6040527680,1.021,794,29,33021.25,194,24.41012523,12.33298458,25.04791484,1597.302091,81.68011214,839,67,91,2,134697.9,19696.38237,932,0.17474397,8.163199844
6040007960,583.521,719,14,12346.084,355,26.2088533,9.264064104,25.72174444,2172.876481,74.1269163,405,131,96,4,82901.6,529862.3356,951,0.168502568,8.282372559
6040008320,0.461,848,32,2233.389,373,26.20763799,10.33920028,25.6947398,1664.144432,82.87351914,672,87,90,5,272960.4,137963.0537,955,0.205341683,6.290514892
6040009760,746.445,723,13,16064.617,278,26.6004409,10.93721786,25.89676506,1430.847603,98.14325598,944,108,90,9,332986.5,118316.7549,952,0.167226209,6.685193
6040334790,0.322,607,30,16647.541,165,26.32524349,10.99299764,25.52841792,1346.506727,86.66915063,436,51,72,20,238319.6,550438.4272,950,0.168900086,6.787176893
6040334800,1170.84,526,5,32759.84,375,25.35598084,10.95857995,24.7588479,983.2454656,104.5660073,912,90,84,19,52199.6,153409.9553,945,0.095481749,7.003947339
6040372330,0.199,493,27,1408.258,120,26.00155031,11.67254124,25.48253023,1012.545826,85.8367867,637,44,69,14,152536.1,44202.00255,953,0.148781849,6.571824589
6040372340,360.086,409,5,10461.685,324,26.08948083,12.66405549,26.09320413,752.6656145,94.69524588,753,81,74,22,75430.1,27851.48553,905,0.104303922,3.749290793
6040389870,0.849,429,10,12046.37,178,25.19747239,13.14397056,24.95532813,961.9666905,86.4320735,691,52,89,15,48641.7,8685.366911,949,0.100441047,5.631834278
6040389860,3.399,415,17,23180.449,76,25.90942718,11.326092,25.18574711,1093.120664,81.16267235,398,22,63,21,89132.4,20725.90208,926,0.070970368,10.45261592
6040401900,548.396,445,17,11638.37,91,24.96039349,12.74014803,24.48517111,1160.150185,83.45007099,642,29,46,20,51976,2598.999732,900,0.120171783,7.776206246
6040401890,0.009,467,38,1261.453,19,25.06297981,12.18146365,24.47575053,1210.394417,78.8947286,476,11,38,21,25645.9,52343.37885,865,0.279197205,6.881258611
6040009770,570.605,484,9,13795.723,154,25.17471638,9.587177663,25.03416689,898.864399,96.0465173,1138,43,66,10,287165.3,843101.0827,882,0.181814999,9.269838269
6040011780,0.109,387,27,53375.027,49,24.05042891,11.60969266,24.67344006,614.7871384,83.38211422,1520,17,53,14,637199.3,122170.131,900,0.150137316,8.362735131
6040510750,773.333,474,10,17537.113,93,23.77388469,13.96662095,24.05809877,1100.757227,88.10152797,621,27,60,20,77451.6,45223.44477,901,0.174857286,5.827552087
6040510890,0.223,616,17,9476.056,69,23.90564165,13.14532234,24.35504147,819.5788769,90.22752265,1475,24,72,12,347822.7,25771.30136,839,0.169443326,8.153966172
6040562020,2099.725,596,4,52223.012,129,23.67527002,12.4840004,24.32469027,994.3887918,94.97600365,843,32,80,11,272102.7,75500.21906,816,0.13060237,10.83129021
6040562010,0.348,605,16,7626.598,67,23.37210913,12.56231357,23.79945826,1064.924235,92.1692787,587,22,93,7,34406.2,17985.89143,794,0.180257223,10.60687856
6040595200,1.386,642,26,12772.446,45,22.97240079,13.05720458,23.78803499,1176.412415,92.70113553,630,18,80,8,204214.2,20520.24503,794,0.228872544,8.23850611
6040595210,21894.457,700,47,49870.523,34,23.02267793,12.24844059,23.90366011,882.2784742,96.89390444,1209,11,54,13,30808.9,222639.0749,795,0.224815608,10.98328358
6040639920,19407.025,757,38,62087.391,54,21.07667694,12.66423869,22.53202016,1290.52857,88.08341618,1279,17,52,33,107020.1,733847.7083,793,0.183610677,9.630919558
6040639910,2186.597,292,13,57087.355,139,22.48502808,12.7053471,23.43901757,1301.862162,88.61289261,714,26,40,27,45168.8,44585.36606,838,0.24830953,9.291372196
6040011790,16784.418,535,29,92289.203,123,23.01097493,9.544343548,23.58333752,902.4179271,43.15676375,1597,27,48,41,157643.6,668597.6919,835,0.210799008,7.53217834
6040012580,1316.605,113,5,58394.941,316,22.052547,9.939559465,23.02236119,782.6775546,70.39518215,1826,52,17,36,55394,66583.74923,885,0.200638908,9.856484482
6040012590,6845.681,300,28,24628.594,111,21.83371213,9.700724496,23.01209696,1010.101888,57.42224206,1594,22,36,47,41325.6,192666.8161,931,0.1656828,11.0686862
6040012790,7860.493,480,11,259117.594,215,21.67795802,11.5652543,22.9117348,982.9553357,79.2082824,1861,52,59,32,70981.5,28448.54457,872,0.247751104,13.00897707
6040012800,2933.591,90,7,253915.719,341,23.45215644,10.20281055,24.60401463,1153.195146,46.7530331,1133,65,12,37,66863.6,153780.4496,908,0.254706505,14.0741159
6040013420,3593.997,261,26,122839.32,73,21.20357195,11.70563982,22.85497638,1280.233318,75.00588457,2494,20,26,55,82937.2,213978.9182,945,0.382886249,16.93481713
6040013430,7.038,705,64,12226.576,12,21.21812218,10.5985011,22.88848326,1213.917729,57.05465556,2668,7,43,24,21133.6,1511424.837,795,0.331466082,10.7504745
6040013750,0.933,640,99,3.593,2,20.00901419,11.2105939,22.29131231,1383.730914,71.3878735,2608,22,65,10,57234.2,862024.9838,800,0.406273866,11.30787103
6040013760,544.549,382,17,13681.971,75,21.80551824,9.793865159,24.177971,1410.296551,54.70488351,2108,19,72,14,22525.3,10939941.04,893,0.2691074,9.274159182
6040014330,1.082,595,78,261.058,4,18.85838098,9.065926272,21.47332345,1637.386519,27.1303417,1697,4,22,46,94497.1,1433924.575,908,0.273038637,8.776074043
6040015560,302.942,217,13,9050.263,107,18.38093426,10.139722,19.68866883,1577.691499,13.02884326,1238,23,21,28,71807.9,237266.0532,908,0.22498926,11.39617333
6040015570,0.152,415,20,2446.353,33,18.74322508,9.183089067,15.5894267,1456.025101,11.97533613,524,11,50,16,24361.6,75121.68672,908,0.2028819,8.19236696
6040015940,240.496,81,8,12357.76,194,17.40691669,9.816858572,13.63768577,1301.470717,11.16183676,459,29,9,38,56212.3,91588.49095,906,0.294284587,12.1532617
6040015950,0.126,405,40,759.35,15,16.74714901,10.23660616,17.43161087,1162.69232,12.13983453,444,7,28,36,39407.1,968170.2154,908,0.204224951,9.848338447
6040016720,225.686,54,5,8844.678,243,17.65822876,11.84797423,20.61101473,1279.878734,10.88219379,400,32,10,23,71073.9,61153.64615,906,0.32982578,9.033581691
6040016730,1.352,110,7,11390.344,133,17.67884354,11.67520634,23.08325088,1071.684818,22.4372083,60,22,22,23,495.6,323996.213,908,0.252004146,12.39370875
6040016760,63.426,21,7,46020.918,559,18.69870049,11.56707137,19.87184312,1609.608862,15.8241406,1752,100,17,5,266133.3,108069.8553,850,0.408334603,6.75511623
6040016770,0.016,68,11,6591.101,242,17.73757955,11.9910523,23.18947034,1060.815228,25.73285642,72,70,26,36,12638.9,62754.2598,787,0.586542645,6.588930213
6040016970,647.696,157,4,24325.803,441,17.13403122,12.81565887,22.59061837,944.721575,47.13682571,2636,152,35,25,2594298.3,215609.1026,761,0.263215791,5.614250975
6040870380,0.032,830,14,15735.669,303,20.84986203,12.12013491,24.55276112,1073.483814,47.78346195,377,215,36,57,2249533,127487.5318,736,0.311016502,10.68301768
6040870370,1451.965,1157,12,21172.125,379,18.97637327,13.33337425,23.76956299,720.8223796,75.44993702,6145,306,53,32,225844.4,87231.55001,716,0.174076512,12.29737553
